year,event,medal,noc,iso_code,gdp_per_capita,population,host_noc,is_host,log_gdp_per_capita,log_population
2022,"Slalom, Women",gold,SVK,SVK,21317.7943982363,5431752.0,CHN,0,9.967297420687904,15.507772291802878
2022,"Combined, Women",gold,SUI,CHE,94394.5106803525,8777088.0,CHN,0,11.455238200870303,15.987655247728846
2022,"Team, Mixed",gold,AUT,AUT,52336.7725223758,9041851.0,CHN,0,10.86545451049114,16.017374468045748
2022,"Sprint, Men",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Pursuit, Men",gold,FRA,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Mass Start, Men",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Individual, Men",gold,FRA,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Relay, Men",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Sprint, Women",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Pursuit, Women",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Mass Start, Women",gold,FRA,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Individual, Women",gold,GER,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Relay, Women",gold,SWE,SWE,54836.8907235124,10486941.0,CHN,0,10.91211843483171,16.165641326787558
2022,"Relay, Mixed",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Two, Men",gold,GER,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Four, Men",gold,GER,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Two, Women",gold,GER,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Monobob, Women",gold,USA,USA,76657.2488844403,334017321.0,CHN,0,11.247099451053959,19.626703408877766
2022,"Sprint, Men",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"15 kilometres, Men",gold,FIN,FIN,50440.560224974,5556106.0,CHN,0,10.828550896777168,15.530408061148101
2022,"50 kilometres, Men",gold,ROC,RUS,15619.6142578125,144236933.0,CHN,0,9.65628272768621,18.78696787346078
2022,"Skiathlon, Men",gold,ROC,RUS,15619.6142578125,144236933.0,CHN,0,9.65628272768621,18.78696787346078
2022,"Relay, Men",gold,ROC,RUS,15619.6142578125,144236933.0,CHN,0,9.65628272768621,18.78696787346078
2022,"Team Sprint, Men",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Sprint, Women",gold,SWE,SWE,54836.8907235124,10486941.0,CHN,0,10.91211843483171,16.165641326787558
2022,"10 kilometres, Women",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"30 kilometres, Women",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Skiathlon, Women",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Relay, Women",gold,ROC,RUS,15619.6142578125,144236933.0,CHN,0,9.65628272768621,18.78696787346078
2022,"Team Sprint, Women",gold,GER,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Team, Men",gold,SWE,SWE,54836.8907235124,10486941.0,CHN,0,10.91211843483171,16.165641326787558
2022,"Team, Women",gold,GBR,GBR,47057.043229179,67604000.0,CHN,0,10.759115830498278,18.029177710860257
2022,"Doubles, Mixed",gold,ITA,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"Singles, Men",gold,USA,USA,76657.2488844403,334017321.0,CHN,0,11.247099451053959,19.626703408877766
2022,"Singles, Women",gold,ROC,RUS,15619.6142578125,144236933.0,CHN,0,9.65628272768621,18.78696787346078
2022,"Pairs, Mixed",gold,CHN,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Ice Dance, Mixed",gold,FRA,FRA,40988.6396406579,68184457.0,CHN,0,10.62105022535698,18.037727193613996
2022,"Team, Mixed",gold,USA,USA,76657.2488844403,334017321.0,CHN,0,11.247099451053959,19.626703408877766
2022,"Moguls, Men",gold,SWE,SWE,54836.8907235124,10486941.0,CHN,0,10.91211843483171,16.165641326787558
2022,"Aerials, Men",gold,CHN,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Ski Cross, Men",gold,SUI,CHE,94394.5106803525,8777088.0,CHN,0,11.455238200870303,15.987655247728846
2022,"Halfpipe, Men",gold,NZL,NZL,49099.7090423358,5081700.0,CHN,0,10.801608387947047,15.441156409242582
2022,"Slopestyle, Men",gold,USA,USA,76657.2488844403,334017321.0,CHN,0,11.247099451053959,19.626703408877766
2022,"Big Air, Men",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Moguls, Women",gold,AUS,AUS,65169.5191118657,26018721.0,CHN,0,11.084747140319083,17.07432687534397
2022,"Aerials, Women",gold,CHN,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Ski Cross, Women",gold,SWE,SWE,54836.8907235124,10486941.0,CHN,0,10.91211843483171,16.165641326787558
2022,"Halfpipe, Women",gold,CHN,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Slopestyle, Women",gold,SUI,CHE,94394.5106803525,8777088.0,CHN,0,11.455238200870303,15.987655247728846
2022,"Big Air, Women",gold,CHN,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Team Aerials, Mixed",gold,USA,USA,76657.2488844403,334017321.0,CHN,0,11.247099451053959,19.626703408877766
2022,"Ice Hockey, Men",gold,FIN,FIN,50440.560224974,5556106.0,CHN,0,10.828550896777168,15.530408061148101
2022,"Ice Hockey, Women",gold,CAN,CAN,56256.8007264015,38935934.0,CHN,0,10.937682214561326,17.47742813540461
2022,"Singles, Men",gold,GER,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Doubles, Men",gold,GER,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Singles, Women",gold,GER,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Team Relay, Mixed",gold,GER,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Team, Men",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Individual, Men",gold,GER,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Sprint, Men",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"500 metres, Men",gold,HUN,HUN,18428.028825614,9605074.0,CHN,0,9.821628090283692,16.077802058475783
2022,"1,000 metres, Men",gold,CHN,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"1,500 metres, Men",gold,KOR,KOR,34822.4048404971,51672569.0,CHN,0,10.458016275856812,17.760437618400346
2022,"Relay, Men",gold,CAN,CAN,56256.8007264015,38935934.0,CHN,0,10.937682214561326,17.47742813540461
2022,"500 metres, Women",gold,ITA,ITA,35653.9042103495,59013667.0,CHN,0,10.481613934862926,17.893279619112445
2022,"1,000 metres, Women",gold,NED,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598927,16.689130676231077
2022,"1,500 metres, Women",gold,KOR,KOR,34822.4048404971,51672569.0,CHN,0,10.458016275856812,17.760437618400346
2022,"Relay, Women",gold,NED,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598927,16.689130676231077
2022,"Relay, Mixed",gold,CHN,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Skeleton, Men",gold,GER,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Skeleton, Women",gold,GER,DEU,50506.5179638543,83177813.0,CHN,0,10.829857675525991,18.236491199555413
2022,"Normal Hill, Individual, Men",gold,JPN,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Large Hill, Individual, Men",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"Large Hill, Team, Men",gold,AUT,AUT,52336.7725223758,9041851.0,CHN,0,10.86545451049114,16.017374468045748
2022,"Normal Hill, Individual, Women",gold,SLO,SVN,28360.3041467268,2112076.0,CHN,0,10.252745705085271,14.563181908009335
2022,"Normal Hill, Team, Mixed",gold,SLO,SVN,28360.3041467268,2112076.0,CHN,0,10.252745705085271,14.563181908009335
2022,"Parallel Giant Slalom, Men",gold,AUT,AUT,52336.7725223758,9041851.0,CHN,0,10.86545451049114,16.017374468045748
2022,"Slopestyle, Men",gold,CAN,CAN,56256.8007264015,38935934.0,CHN,0,10.937682214561326,17.47742813540461
2022,"Halfpipe, Men",gold,JPN,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"Cross, Men",gold,AUT,AUT,52336.7725223758,9041851.0,CHN,0,10.86545451049114,16.017374468045748
2022,"Big Air, Men",gold,CHN,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"Parallel Giant Slalom, Women",gold,CZE,CZE,28282.2236715857,10672118.0,CHN,0,10.249988747456268,16.183145104047927
2022,"Slopestyle, Women",gold,NZL,NZL,49099.7090423358,5081700.0,CHN,0,10.801608387947047,15.441156409242582
2022,"Halfpipe, Women",gold,USA,USA,76657.2488844403,334017321.0,CHN,0,11.247099451053959,19.626703408877766
2022,"Cross, Women",gold,USA,USA,76657.2488844403,334017321.0,CHN,0,11.247099451053959,19.626703408877766
2022,"Big Air, Women",gold,AUT,AUT,52336.7725223758,9041851.0,CHN,0,10.86545451049114,16.017374468045748
2022,"Team Cross, Mixed",gold,USA,USA,76657.2488844403,334017321.0,CHN,0,11.247099451053959,19.626703408877766
2022,"500 metres, Men",gold,CHN,CHN,12970.6056414327,1412175000.0,CHN,1,9.47044097178179,21.068396906014875
2022,"1,000 metres, Men",gold,NED,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598927,16.689130676231077
2022,"1,500 metres, Men",gold,NED,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598927,16.689130676231077
2022,"5,000 metres, Men",gold,SWE,SWE,54836.8907235124,10486941.0,CHN,0,10.91211843483171,16.165641326787558
2022,"10,000 metres, Men",gold,SWE,SWE,54836.8907235124,10486941.0,CHN,0,10.91211843483171,16.165641326787558
2022,"Mass Start, Men",gold,BEL,BEL,50605.7496677086,11680210.0,CHN,0,10.831820478616793,16.27340651465478
2022,"Team Pursuit (8 laps), Men",gold,NOR,NOR,109269.520580298,5457127.0,CHN,0,11.60157277507734,15.512433018758106
2022,"500 metres, Women",gold,USA,USA,76657.2488844403,334017321.0,CHN,0,11.247099451053959,19.626703408877766
2022,"1,000 metres, Women",gold,JPN,JPN,34065.6438962526,125124989.0,CHN,0,10.436044645018049,18.644823707687568
2022,"1,500 metres, Women",gold,NED,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598927,16.689130676231077
2022,"3,000 metres, Women",gold,NED,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598927,16.689130676231077
2022,"5,000 metres, Women",gold,NED,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598927,16.689130676231077
2022,"Mass Start, Women",gold,NED,NLD,59123.318556487,17700982.0,CHN,0,10.987380686598927,16.689130676231077
2022,"Team Pursuit (6 laps), Women",gold,CAN,CAN,56256.8007264015,38935934.0,CHN,0,10.937682214561326,17.47742813540461
1924,"Alpinism, Open",silver,—,,,,FRA,0,,
1924,"Four, Men",silver,GBR,GBR,,,FRA,0,,
1924,"18 kilometres, Men",silver,NOR,NOR,,,FRA,0,,
1924,"50 kilometres, Men",silver,NOR,NOR,,,FRA,0,,
1924,"Team, Men",silver,SWE,SWE,,,FRA,0,,
1924,"Singles, Men",silver,AUT,AUT,,,FRA,0,,
1924,"Singles, Women",silver,USA,USA,,,FRA,0,,
1924,"Pairs, Mixed",silver,FIN,FIN,,,FRA,0,,
1924,"Ice Hockey, Men",silver,USA,USA,,,FRA,0,,
1924,"Military Ski Patrol, Men",silver,FIN,FIN,,,FRA,0,,
1924,"Individual, Men",silver,NOR,NOR,,,FRA,0,,
1924,"Large Hill, Individual, Men",silver,NOR,NOR,,,FRA,0,,
1924,"500 metres, Men",silver,NOR,NOR,,,FRA,0,,
1924,"1,500 metres, Men",silver,NOR,NOR,,,FRA,0,,
1924,"5,000 metres, Men",silver,FIN,FIN,,,FRA,0,,
1924,"10,000 metres, Men",silver,FIN,FIN,,,FRA,0,,
1924,"Allround, Men",silver,NOR,NOR,,,FRA,0,,
1928,"Four, Men",silver,USA,USA,,,SUI,0,,
1928,"18 kilometres, Men",silver,NOR,NOR,,,SUI,0,,
1928,"50 kilometres, Men",silver,SWE,SWE,,,SUI,0,,
1928,"Singles, Men",silver,AUT,AUT,,,SUI,0,,
1928,"Singles, Women",silver,AUT,AUT,,,SUI,0,,
1928,"Pairs, Mixed",silver,AUT,AUT,,,SUI,0,,
1928,"Ice Hockey, Men",silver,SWE,SWE,,,SUI,0,,
1928,"Individual, Men",silver,NOR,NOR,,,SUI,0,,
1928,"Skeleton, Men",silver,USA,USA,,,SUI,0,,
1928,"Large Hill, Individual, Men",silver,NOR,NOR,,,SUI,0,,
1928,"500 metres, Men",silver,—,,,,SUI,0,,
1928,"1,500 metres, Men",silver,NOR,NOR,,,SUI,0,,
1928,"5,000 metres, Men",silver,FIN,FIN,,,SUI,0,,
1932,"Two, Men",silver,SUI,CHE,,,USA,0,,
1932,"Four, Men",silver,USA,USA,,,USA,1,,
1932,"18 kilometres, Men",silver,SWE,SWE,,,USA,0,,
1932,"50 kilometres, Men",silver,FIN,FIN,,,USA,0,,
1932,"Singles, Men",silver,SWE,SWE,,,USA,0,,
1932,"Singles, Women",silver,AUT,AUT,,,USA,0,,
1932,"Pairs, Mixed",silver,USA,USA,,,USA,1,,
1932,"Ice Hockey, Men",silver,USA,USA,,,USA,1,,
1932,"Individual, Men",silver,NOR,NOR,,,USA,0,,
1932,"Large Hill, Individual, Men",silver,NOR,NOR,,,USA,0,,
1932,"500 metres, Men",silver,NOR,NOR,,,USA,0,,
1932,"1,500 metres, Men",silver,CAN,CAN,,,USA,0,,
1932,"5,000 metres, Men",silver,USA,USA,,,USA,1,,
1932,"10,000 metres, Men",silver,NOR,NOR,,,USA,0,,
1936,"Combined, Men",silver,GER,DEU,,,GER,1,,
1936,"Combined, Women",silver,GER,DEU,,,GER,1,,
1936,"Two, Men",silver,SUI,CHE,,,GER,0,,
1936,"Four, Men",silver,SUI,CHE,,,GER,0,,
1936,"18 kilometres, Men",silver,NOR,NOR,,,GER,0,,
1936,"50 kilometres, Men",silver,SWE,SWE,,,GER,0,,
1936,"Relay, Men",silver,NOR,NOR,,,GER,0,,
1936,"Singles, Men",silver,GER,DEU,,,GER,1,,
1936,"Singles, Women",silver,GBR,GBR,,,GER,0,,
1936,"Pairs, Mixed",silver,AUT,AUT,,,GER,0,,
1936,"Ice Hockey, Men",silver,CAN,CAN,,,GER,0,,
1936,"Individual, Men",silver,NOR,NOR,,,GER,0,,
1936,"Large Hill, Individual, Men",silver,SWE,SWE,,,GER,0,,
1936,"500 metres, Men",silver,NOR,NOR,,,GER,0,,
1936,"1,500 metres, Men",silver,NOR,NOR,,,GER,0,,
1936,"5,000 metres, Men",silver,FIN,FIN,,,GER,0,,
1936,"10,000 metres, Men",silver,FIN,FIN,,,GER,0,,
1948,"Downhill, Men",silver,AUT,AUT,,,SUI,0,,
1948,"Slalom, Men",silver,FRA,FRA,,,SUI,0,,
1948,"Combined, Men",silver,SUI,CHE,,,SUI,1,,
1948,"Downhill, Women",silver,AUT,AUT,,,SUI,0,,
1948,"Slalom, Women",silver,SUI,CHE,,,SUI,1,,
1948,"Combined, Women",silver,USA,USA,,,SUI,0,,
1948,"Two, Men",silver,SUI,CHE,,,SUI,1,,
1948,"Four, Men",silver,BEL,BEL,,,SUI,0,,
1948,"18 kilometres, Men",silver,SWE,SWE,,,SUI,0,,
1948,"50 kilometres, Men",silver,SWE,SWE,,,SUI,0,,
1948,"Relay, Men",silver,FIN,FIN,,,SUI,0,,
1948,"Singles, Men",silver,SUI,CHE,,,SUI,1,,
1948,"Singles, Women",silver,AUT,AUT,,,SUI,0,,
1948,"Pairs, Mixed",silver,HUN,HUN,,,SUI,0,,
1948,"Ice Hockey, Men",silver,TCH,CZE,,,SUI,0,,
1948,"Individual, Men",silver,FIN,FIN,,,SUI,0,,
1948,"Skeleton, Men",silver,USA,USA,,,SUI,0,,
1948,"Large Hill, Individual, Men",silver,NOR,NOR,,,SUI,0,,
1948,"1,500 metres, Men",silver,SWE,SWE,,,SUI,0,,
1948,"5,000 metres, Men",silver,NOR,NOR,,,SUI,0,,
1948,"10,000 metres, Men",silver,FIN,FIN,,,SUI,0,,
1952,"Downhill, Men",silver,AUT,AUT,,,NOR,0,,
1952,"Giant Slalom, Men",silver,AUT,AUT,,,NOR,0,,
1952,"Slalom, Men",silver,NOR,NOR,,,NOR,1,,
1952,"Downhill, Women",silver,GER,DEU,,,NOR,0,,
1952,"Giant Slalom, Women",silver,AUT,AUT,,,NOR,0,,
1952,"Slalom, Women",silver,GER,DEU,,,NOR,0,,
1952,"Two, Men",silver,USA,USA,,,NOR,0,,
1952,"Four, Men",silver,USA,USA,,,NOR,0,,
1952,"18 kilometres, Men",silver,FIN,FIN,,,NOR,0,,
1952,"50 kilometres, Men",silver,FIN,FIN,,,NOR,0,,
1952,"Relay, Men",silver,NOR,NOR,,,NOR,1,,
1952,"10 kilometres, Women",silver,FIN,FIN,,,NOR,0,,
1952,"Singles, Men",silver,AUT,AUT,,,NOR,0,,
1952,"Singles, Women",silver,USA,USA,,,NOR,0,,
1952,"Pairs, Mixed",silver,USA,USA,,,NOR,0,,
1952,"Ice Hockey, Men",silver,USA,USA,,,NOR,0,,
1952,"Individual, Men",silver,FIN,FIN,,,NOR,0,,
1952,"Large Hill, Individual, Men",silver,NOR,NOR,,,NOR,1,,
1952,"500 metres, Men",silver,USA,USA,,,NOR,0,,
1952,"1,500 metres, Men",silver,NED,NLD,,,NOR,0,,
1952,"5,000 metres, Men",silver,NED,NLD,,,NOR,0,,
1952,"10,000 metres, Men",silver,NED,NLD,,,NOR,0,,
1956,"Downhill, Men",silver,SUI,CHE,,,ITA,0,,
1956,"Giant Slalom, Men",silver,AUT,AUT,,,ITA,0,,
1956,"Slalom, Men",silver,JPN,JPN,,,ITA,0,,
1956,"Downhill, Women",silver,SUI,CHE,,,ITA,0,,
1956,"Giant Slalom, Women",silver,AUT,AUT,,,ITA,0,,
1956,"Slalom, Women",silver,AUT,AUT,,,ITA,0,,
1956,"Two, Men",silver,ITA,ITA,,,ITA,1,,
1956,"Four, Men",silver,ITA,ITA,,,ITA,1,,
1956,"15 kilometres, Men",silver,SWE,SWE,,,ITA,0,,
1956,"30 kilometres, Men",silver,SWE,SWE,,,ITA,0,,
1956,"50 kilometres, Men",silver,FIN,FIN,,,ITA,0,,
1956,"Relay, Men",silver,FIN,FIN,,,ITA,0,,
1956,"10 kilometres, Women",silver,URS,RUS,,,ITA,0,,
1956,"Relay, Women",silver,URS,RUS,,,ITA,0,,
1956,"Singles, Men",silver,USA,USA,,,ITA,0,,
1956,"Singles, Women",silver,USA,USA,,,ITA,0,,
1956,"Pairs, Mixed",silver,CAN,CAN,,,ITA,0,,
1956,"Ice Hockey, Men",silver,USA,USA,,,ITA,0,,
1956,"Individual, Men",silver,SWE,SWE,,,ITA,0,,
1956,"Large Hill, Individual, Men",silver,FIN,FIN,,,ITA,0,,
1956,"500 metres, Men",silver,URS,RUS,,,ITA,0,,
1956,"1,500 metres, Men",silver,—,,,,ITA,0,,
1956,"5,000 metres, Men",silver,SWE,SWE,,,ITA,0,,
1956,"10,000 metres, Men",silver,NOR,NOR,,,ITA,0,,
1960,"Downhill, Men",silver,GER,DEU,1162.12266831735,72814900.0,USA,0,7.058003498378269,18.10343116255447
1960,"Giant Slalom, Men",silver,AUT,AUT,939.914814681174,7047539.0,USA,0,6.845789248477964,15.768189035832354
1960,"Slalom, Men",silver,AUT,AUT,939.914814681174,7047539.0,USA,0,6.845789248477964,15.768189035832354
1960,"Downhill, Women",silver,USA,USA,2999.86487154495,180671000.0,USA,1,8.006322523817438,19.01218825568802
1960,"Giant Slalom, Women",silver,USA,USA,2999.86487154495,180671000.0,USA,1,8.006322523817438,19.01218825568802
1960,"Slalom, Women",silver,USA,USA,2999.86487154495,180671000.0,USA,1,8.006322523817438,19.01218825568802
1960,"Individual, Men",silver,FIN,FIN,1191.85508873415,4429634.0,USA,0,7.083266270381181,15.303827520098062
1960,"15 kilometres, Men",silver,SWE,SWE,2128.36441205712,7484656.0,USA,0,7.663109082068011,15.828365616195903
1960,"30 kilometres, Men",silver,SWE,SWE,2128.36441205712,7484656.0,USA,0,7.663109082068011,15.828365616195903
1960,"50 kilometres, Men",silver,FIN,FIN,1191.85508873415,4429634.0,USA,0,7.083266270381181,15.303827520098062
1960,"Relay, Men",silver,NOR,NOR,1451.2850779894,3581239.0,USA,0,7.2802047035998525,15.091219387887241
1960,"10 kilometres, Women",silver,URS,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"Relay, Women",silver,URS,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"Singles, Men",silver,TCH,CZE,,9602006.0,USA,0,,16.077482592942648
1960,"Singles, Women",silver,NED,NLD,1156.38597727767,11486631.0,USA,0,7.053054883881942,16.256694395341796
1960,"Pairs, Mixed",silver,GER,DEU,1162.12266831735,72814900.0,USA,0,7.058003498378269,18.10343116255447
1960,"Ice Hockey, Men",silver,CAN,CAN,2264.94849658191,17909356.0,USA,0,7.72530729884267,16.7008338158248
1960,"Individual, Men",silver,NOR,NOR,1451.2850779894,3581239.0,USA,0,7.2802047035998525,15.091219387887241
1960,"Large Hill, Individual, Men",silver,FIN,FIN,1191.85508873415,4429634.0,USA,0,7.083266270381181,15.303827520098062
1960,"500 metres, Men",silver,USA,USA,2999.86487154495,180671000.0,USA,1,8.006322523817438,19.01218825568802
1960,"1,500 metres, Men",silver,—,,,,USA,0,,
1960,"5,000 metres, Men",silver,NOR,NOR,1451.2850779894,3581239.0,USA,0,7.2802047035998525,15.091219387887241
1960,"10,000 metres, Men",silver,URS,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"500 metres, Women",silver,URS,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"1,000 metres, Women",silver,GER,DEU,1162.12266831735,72814900.0,USA,0,7.058003498378269,18.10343116255447
1960,"1,500 metres, Women",silver,POL,POL,,29637450.0,USA,0,,17.204549322302498
1960,"3,000 metres, Women",silver,URS,RUS,,119897000.0,USA,0,,18.602143598834008
1964,"Downhill, Men",silver,FRA,FRA,1891.12061521027,49401492.0,AUT,0,7.544924850447873,17.715491184131217
1964,"Giant Slalom, Men",silver,AUT,AUT,1275.45715281679,7223801.0,AUT,1,7.15105994455725,15.792891826634193
